application_id,age,annual_income,loan_amount,monthly_emi,cibil_score,employment_type,loan_purpose,event_timestamp,applied_channel
LA2024000245,52.0,1670528.0,172444.0,3621,406.0,Student,Business,2024-08-06 16:24:57,Branch
LA2024000246,37.0,1634341.0,1148357.0,24115,505.0,Salaried,Vehicle,2024-07-26 06:10:34,Branch
LA2024000247,20.0,985676.0,652920.0,13711,893.0,Unemployed,Education,2024-01-25 00:59:31,Call Center
LA2024000248,26.0,330297.0,1190985.0,25011,339.0,Self-Employed,Business,2024-02-07 21:22:12,Branch
LA2024000249,47.0,1196568.0,110340.0,2317,448.0,Self-Employed,Vehicle,2024-04-16 17:07:14,Mobile App
LA2024000250,26.0,1177704.0,310211.0,6514,491.0,Salaried,Business,2024-04-01 08:41:25,DSA Agent
LA2024000251,29.0,607636.0,766286.0,16092,605.0,Salaried,Medical,2024-07-20 17:03:04,DSA Agent
LA2024000252,41.0,1551612.0,322926.0,6781,447.0,Unemployed,Personal,2024-02-12 04:24:23,Website
LA2024000253,28.0,1585419.0,528298.0,11094,882.0,Student,Vehicle,2024-04-10 07:35:59,DSA Agent
LA2024000254,23.0,696019.0,1007868.0,21165,303.0,Unemployed,Home Renovation,2024-03-04 21:00:08,Mobile App
LA2024000255,44.0,936815.0,259560.0,5451,869.0,Unemployed,Vehicle,2024-02-20 23:39:36,Website
LA2024000256,47.0,471986.0,1032669.0,21686,621.0,Salaried,Personal,2024-02-16 15:46:08,Call Center
LA2024000257,49.0,444280.0,199934.0,4199,323.0,Self-Employed,Personal,2024-02-22 18:48:46,DSA Agent
LA2024000258,58.0,587285.0,304018.0,6384,370.0,Unemployed,Home Renovation,2024-06-01 09:08:18,DSA Agent
LA2024000259,23.0,753549.0,902084.0,18944,361.0,Self-Employed,Education,2024-04-20 17:06:58,DSA Agent
LA2024000260,36.0,600340.0,1200550.0,25212,472.0,Student,Education,2024-04-27 12:40:02,Mobile App
LA2024000261,28.0,400197.0,297359.0,6245,500.0,Student,Education,2024-05-09 10:37:21,Call Center
LA2024000262,56.0,887878.0,484989.0,10185,685.0,Student,Medical,2024-07-19 02:04:07,Website
LA2024000263,41.0,1178880.0,1391424.0,29220,487.0,Unemployed,Education,2024-08-20 16:33:26,DSA Agent
LA2024000264,22.0,687839.0,1485041.0,31186,735.0,Unemployed,Vehicle,2024-05-22 03:18:09,Call Center
LA2024000265,47.0,1030356.0,892538.0,18743,476.0,Student,Education,2024-06-22 09:47:44,Website
LA2024000266,19.0,597602.0,698205.0,14662,458.0,Student,Home Renovation,2024-07-18 09:51:32,DSA Agent
LA2024000267,29.0,1311369.0,552961.0,11612,465.0,Self-Employed,Education,2024-07-05 09:48:16,Mobile App
LA2024000268,49.0,1220045.0,938055.0,19699,497.0,Salaried,Education,2024-02-06 06:01:22,DSA Agent
LA2024000269,39.0,1734100.0,906827.0,19043,803.0,Student,Vehicle,2024-09-22 09:45:24,Branch
LA2024000270,50.0,237503.0,477391.0,10025,448.0,Salaried,Medical,2024-02-14 11:58:26,Mobile App
LA2024000271,42.0,1557681.0,83065.0,1744,464.0,Student,Education,2024-04-21 04:44:43,DSA Agent
LA2024000272,54.0,711600.0,269672.0,5663,875.0,Self-Employed,Vehicle,2024-06-25 04:51:50,Call Center
LA2024000273,42.0,258975.0,1439910.0,30238,692.0,Unemployed,Medical,2024-04-18 21:44:11,Mobile App
LA2024000274,20.0,1288090.0,656324.0,13783,414.0,Unemployed,Home Renovation,2024-03-06 15:29:23,Call Center
LA2024000275,21.0,433338.0,749339.0,15736,821.0,Student,Medical,2024-09-06 07:17:18,Call Center
LA2024000276,51.0,440152.0,727305.0,15273,410.0,Student,Personal,2024-01-20 07:30:46,Branch
LA2024000277,19.0,1766427.0,1184966.0,24884,397.0,Self-Employed,Business,2024-03-07 09:16:25,Call Center
LA2024000278,34.0,514530.0,144187.0,3028,567.0,Self-Employed,Education,2024-09-25 02:37:22,Website
LA2024000279,18.0,1052819.0,169958.0,3569,715.0,Salaried,Home Renovation,2024-07-16 01:12:10,DSA Agent
LA2024000280,31.0,481099.0,449978.0,9450,413.0,Salaried,Vehicle,2024-01-24 11:36:24,DSA Agent
LA2024000281,43.0,354583.0,755654.0,15869,752.0,Student,Education,2024-07-22 17:38:02,Branch
LA2024000282,25.0,151528.0,1023129.0,21486,394.0,Unemployed,Business,2024-09-18 18:25:28,Call Center
LA2024000283,38.0,176481.0,761525.0,15992,769.0,Salaried,Medical,2024-01-27 09:39:58,Call Center
LA2024000284,60.0,931716.0,689693.0,14484,357.0,Self-Employed,Personal,2024-04-21 19:03:23,DSA Agent
LA2024000285,21.0,866100.0,1409848.0,29607,579.0,Student,Education,2024-05-06 10:08:22,Branch
LA2024000286,20.0,214282.0,283477.0,5953,684.0,Student,Medical,2024-02-05 08:57:43,Call Center
LA2024000287,29.0,726826.0,879005.0,18459,459.0,Student,Home Renovation,2024-02-24 03:38:41,Branch
LA2024000288,53.0,600350.0,836254.0,17561,667.0,Student,Education,2024-02-16 21:55:45,DSA Agent
LA2024000289,35.0,1092678.0,736559.0,15468,713.0,Salaried,Business,2024-02-20 01:13:54,Mobile App
LA2024000290,45.0,1791425.0,1221016.0,25641,690.0,Self-Employed,Medical,2024-04-18 22:52:01,Website
LA2024000291,19.0,1291206.0,437114.0,9179,538.0,Self-Employed,Vehicle,2024-05-05 05:36:22,Call Center
LA2024000292,49.0,1665353.0,1432970.0,30092,764.0,Salaried,Personal,2024-03-05 06:08:26,Branch
LA2024000293,20.0,467172.0,530775.0,11146,739.0,Self-Employed,Personal,2024-03-19 03:30:16,Branch
LA2024000294,48.0,504875.0,840256.0,17645,496.0,Self-Employed,Vehicle,2024-02-21 21:41:39,Call Center
LA2024000295,24.0,1388833.0,804974.0,16904,740.0,Unemployed,Education,2024-08-02 22:28:18,Website
LA2024000296,54.0,661504.0,1282177.0,26926,851.0,Self-Employed,Vehicle,2024-02-27 04:10:00,Website
LA2024000297,30.0,1550470.0,686421.0,14415,790.0,Unemployed,Personal,2024-09-02 01:16:46,Mobile App
LA2024000298,25.0,915112.0,462610.0,9715,740.0,Student,Education,2024-05-25 11:47:01,Website
LA2024000299,32.0,481354.0,81337.0,1708,760.0,Student,Education,2024-08-04 17:37:46,Branch
LA2024000300,18.0,1543282.0,577333.0,12124,783.0,Unemployed,Vehicle,2024-06-20 19:50:09,DSA Agent
LA2024000301,25.0,1058257.0,1248123.0,26211,473.0,Unemployed,Vehicle,2024-03-12 19:52:48,Website
LA2024000302,43.0,1474365.0,64378.0,1352,733.0,Salaried,Vehicle,2024-06-11 08:49:37,Branch
LA2024000303,30.0,896197.0,1349433.0,28338,419.0,Self-Employed,Medical,2024-03-15 00:23:27,Website
LA2024000304,33.0,358298.0,837099.0,17579,515.0,Student,Home Renovation,2024-02-02 00:16:19,Call Center
LA2024000305,52.0,1273709.0,253361.0,5321,861.0,Unemployed,Personal,2024-03-09 18:38:22,Branch
LA2024000306,23.0,355340.0,488160.0,10251,470.0,Salaried,Business,2024-03-15 10:09:01,Mobile App
LA2024000307,35.0,1244429.0,853352.0,17920,807.0,Self-Employed,Medical,2024-02-06 11:02:48,DSA Agent
LA2024000308,26.0,837608.0,507753.0,10663,553.0,Salaried,Vehicle,2024-01-07 08:59:19,Website
LA2024000309,38.0,1456023.0,207434.0,4356,426.0,Salaried,Education,2024-09-11 19:48:48,Call Center
LA2024000310,32.0,1585657.0,1015683.0,21329,358.0,Unemployed,Business,2024-05-18 14:58:29,Website
LA2024000311,19.0,822164.0,1024748.0,21520,629.0,Salaried,Medical,2024-04-18 13:16:11,Call Center
LA2024000312,21.0,1605440.0,222367.0,4670,571.0,Unemployed,Vehicle,2024-09-08 02:05:27,DSA Agent
LA2024000313,54.0,332983.0,457788.0,9614,607.0,Unemployed,Education,2024-03-01 15:59:16,Mobile App
LA2024000314,20.0,327153.0,403616.0,8476,325.0,Unemployed,Education,2024-04-18 18:36:06,DSA Agent
LA2024000315,51.0,1789338.0,1006162.0,21129,461.0,Salaried,Personal,2024-08-16 14:25:42,DSA Agent
LA2024000316,57.0,1097590.0,1108928.0,23287,302.0,Salaried,Personal,2024-06-19 15:34:01,Branch
LA2024000317,38.0,893676.0,1104142.0,23187,481.0,Self-Employed,Personal,2024-04-17 18:47:08,Mobile App
LA2024000318,31.0,406864.0,1411203.0,29635,859.0,Student,Vehicle,2024-03-10 01:45:50,Branch
LA2024000319,51.0,626846.0,1164538.0,24455,391.0,Unemployed,Education,2024-01-10 11:33:24,DSA Agent
LA2024000320,60.0,1282113.0,514985.0,10815,714.0,Self-Employed,Personal,2024-01-23 23:08:25,Mobile App
LA2024000321,23.0,1505826.0,206224.0,4331,303.0,Salaried,Business,2024-02-13 17:22:52,Website
LA2024000322,59.0,1662114.0,941232.0,19766,637.0,Unemployed,Business,2024-07-31 09:17:37,DSA Agent
LA2024000323,58.0,822760.0,1378217.0,28943,853.0,Unemployed,Education,2024-06-21 14:20:31,Branch
LA2024000324,24.0,900369.0,1463975.0,30743,505.0,Student,Medical,2024-04-27 00:52:19,Call Center
LA2024000325,20.0,419441.0,383810.0,8060,418.0,Student,Business,2024-07-30 09:13:34,Website
LA2024000326,48.0,287086.0,392860.0,8250,642.0,Unemployed,Home Renovation,2024-02-13 09:51:43,DSA Agent
LA2024000327,21.0,872453.0,104248.0,2189,467.0,Self-Employed,Vehicle,2024-02-26 22:51:17,Branch
LA2024000328,43.0,1105769.0,254830.0,5351,835.0,Salaried,Vehicle,2024-04-16 00:53:08,Website
LA2024000329,20.0,322121.0,854536.0,17945,810.0,Student,Personal,2024-09-04 16:43:24,Call Center
LA2024000330,47.0,824052.0,842864.0,17700,692.0,Self-Employed,Vehicle,2024-06-14 20:13:28,DSA Agent
LA2024000331,27.0,1208579.0,587837.0,12345,684.0,Unemployed,Business,2024-08-17 18:27:40,Branch
LA2024000332,22.0,1487982.0,499435.0,10488,662.0,Unemployed,Home Renovation,2024-03-08 00:05:21,Website
LA2024000333,20.0,1698504.0,1253195.0,26317,741.0,Self-Employed,Vehicle,2024-08-17 01:30:26,Call Center
LA2024000334,26.0,711568.0,717049.0,15058,576.0,Self-Employed,Education,2024-01-20 13:40:08,Mobile App
LA2024000335,41.0,796349.0,1221964.0,25661,882.0,Self-Employed,Business,2024-03-02 11:14:39,Mobile App
LA2024000336,21.0,1593580.0,1446657.0,30380,507.0,Student,Education,2024-05-21 05:12:16,Mobile App
LA2024000337,52.0,1293895.0,509851.0,10707,305.0,Student,Medical,2024-01-14 15:28:23,DSA Agent
LA2024000338,43.0,601605.0,343970.0,7223,719.0,Student,Personal,2024-08-19 17:32:14,Mobile App
LA2024000339,30.0,1280484.0,1431704.0,30066,697.0,Student,Personal,2024-08-22 04:54:16,DSA Agent
LA2024000340,60.0,409904.0,970505.0,20381,889.0,Unemployed,Personal,2024-05-26 04:42:15,Mobile App
LA2024000341,46.0,890917.0,471830.0,9908,537.0,Self-Employed,Vehicle,2024-03-23 13:35:07,DSA Agent
LA2024000342,46.0,655692.0,951696.0,19986,555.0,Salaried,Medical,2024-01-27 17:17:10,DSA Agent
LA2024000343,25.0,1787857.0,796832.0,16733,637.0,Unemployed,Vehicle,2024-06-16 02:34:41,Call Center
LA2024000344,48.0,207611.0,1363021.0,28623,535.0,Unemployed,Education,2024-05-25 04:06:40,Website
LA2024000345,42.0,1563664.0,421149.0,8844,771.0,Student,Personal,2024-07-24 04:35:07,Mobile App
LA2024000346,60.0,614055.0,1487505.0,31238,557.0,Self-Employed,Education,2024-06-11 16:25:32,DSA Agent
LA2024000347,38.0,209769.0,1407263.0,29553,770.0,Self-Employed,Vehicle,2024-02-04 15:20:25,Branch
LA2024000348,47.0,1239194.0,312017.0,6552,555.0,Self-Employed,Business,2024-02-02 21:02:09,Call Center
LA2024000349,32.0,1268755.0,288681.0,6062,435.0,Salaried,Business,2024-07-29 19:49:57,Mobile App
LA2024000350,19.0,384766.0,823077.0,17285,895.0,Student,Business,2024-02-12 22:28:30,Branch
LA2024000351,23.0,213237.0,115120.0,2418,616.0,Self-Employed,Education,2024-09-10 09:33:15,Mobile App
LA2024000352,55.0,333752.0,483257.0,10148,724.0,Self-Employed,Vehicle,2024-01-29 14:32:20,Branch
LA2024000353,49.0,824635.0,680890.0,14299,655.0,Student,Education,2024-07-15 15:52:11,Mobile App
LA2024000354,33.0,368435.0,1455591.0,30567,515.0,Unemployed,Vehicle,2024-09-20 07:29:48,DSA Agent
LA2024000355,48.0,1310021.0,1488944.0,31268,884.0,Salaried,Home Renovation,2024-04-29 03:07:24,DSA Agent
LA2024000356,18.0,277960.0,269732.0,5664,523.0,Unemployed,Medical,2024-01-16 07:30:28,Mobile App
LA2024000357,19.0,1451712.0,1342932.0,28202,896.0,Student,Vehicle,2024-08-24 16:52:27,Branch
LA2024000358,39.0,1593148.0,181846.0,3819,558.0,Unemployed,Education,2024-02-20 13:44:56,Branch
LA2024000359,44.0,1332804.0,1135481.0,23845,313.0,Self-Employed,Vehicle,2024-05-22 09:55:31,DSA Agent
LA2024000360,58.0,1707789.0,1276181.0,26800,322.0,Unemployed,Vehicle,2024-09-22 19:47:33,Branch
LA2024000361,50.0,1699731.0,1341649.0,28175,885.0,Student,Home Renovation,2024-07-20 02:06:56,Branch
LA2024000362,29.0,226825.0,373956.0,7853,617.0,Student,Education,2024-01-13 12:07:54,Call Center
LA2024000363,53.0,714237.0,1345497.0,28255,532.0,Student,Home Renovation,2024-08-09 12:52:42,Branch
LA2024000364,39.0,1404118.0,218172.0,4582,787.0,Self-Employed,Vehicle,2024-02-13 12:50:50,Call Center
LA2024000365,53.0,710405.0,802344.0,16849,670.0,Student,Medical,2024-07-21 07:48:23,Call Center
LA2024000366,25.0,1366300.0,730840.0,15348,697.0,Unemployed,Business,2024-06-16 15:47:25,Call Center
LA2024000367,19.0,1427596.0,508097.0,10670,711.0,Unemployed,Personal,2024-03-18 17:17:58,Call Center
LA2024000368,20.0,1794900.0,82065.0,1723,419.0,Salaried,Medical,2024-04-24 08:59:19,DSA Agent
LA2024000369,60.0,694280.0,1169418.0,24558,353.0,Student,Education,2024-02-01 19:37:42,Branch
LA2024000370,21.0,723986.0,536596.0,11269,737.0,Unemployed,Business,2024-09-23 10:21:41,Branch
LA2024000371,58.0,190051.0,1009408.0,21198,313.0,Student,Vehicle,2024-03-05 08:26:01,Website
LA2024000372,49.0,621089.0,644818.0,13541,732.0,Self-Employed,Medical,2024-03-24 08:14:07,Call Center
LA2024000373,24.0,612873.0,591803.0,12428,378.0,Self-Employed,Medical,2024-05-15 18:37:46,DSA Agent
LA2024000374,55.0,897585.0,1335129.0,28038,457.0,Student,Home Renovation,2024-06-30 13:01:31,Call Center
LA2024000375,24.0,844947.0,186976.0,3926,725.0,Student,Vehicle,2024-05-16 10:11:40,DSA Agent
LA2024000376,24.0,1563349.0,1118095.0,23480,674.0,Self-Employed,Medical,2024-05-16 09:18:06,Branch
LA2024000377,42.0,1426753.0,1132844.0,23790,769.0,Self-Employed,Vehicle,2024-06-06 07:32:07,Website
LA2024000378,30.0,1352179.0,600987.0,12621,667.0,Self-Employed,Home Renovation,2024-08-19 13:52:23,Call Center
LA2024000379,30.0,158601.0,430567.0,9042,328.0,Salaried,Home Renovation,2024-04-16 16:15:35,DSA Agent
LA2024000380,26.0,928179.0,57695.0,1212,804.0,Salaried,Vehicle,2024-08-12 16:12:18,Call Center
LA2024000381,44.0,1353837.0,1408379.0,29576,429.0,Salaried,Education,2024-07-31 11:03:22,Branch
LA2024000382,19.0,553528.0,1424210.0,29908,381.0,Self-Employed,Personal,2024-09-16 11:19:16,Branch
LA2024000383,28.0,851005.0,399407.0,8388,828.0,Student,Business,2024-09-03 13:14:10,Mobile App
LA2024000384,41.0,1349575.0,96271.0,2022,417.0,Self-Employed,Home Renovation,2024-08-03 12:12:25,Mobile App
LA2024000385,38.0,1460990.0,227999.0,4788,622.0,Unemployed,Home Renovation,2024-03-07 14:46:42,DSA Agent
LA2024000386,48.0,1559969.0,148082.0,3110,592.0,Salaried,Personal,2024-07-28 01:26:51,Website
LA2024000387,27.0,859190.0,1255113.0,26357,762.0,Self-Employed,Medical,2024-07-17 20:40:13,Mobile App
LA2024000388,45.0,809919.0,1343271.0,28209,326.0,Salaried,Vehicle,2024-03-19 03:58:10,DSA Agent
LA2024000389,50.0,781466.0,272262.0,5718,364.0,Self-Employed,Personal,2024-07-02 01:15:27,DSA Agent
LA2024000390,34.0,1253165.0,1132772.0,23788,549.0,Student,Education,2024-03-09 07:14:28,Mobile App
LA2024000391,29.0,842255.0,309939.0,6509,584.0,Self-Employed,Vehicle,2024-05-21 05:37:35,Branch
LA2024000392,41.0,810349.0,582453.0,12232,773.0,Self-Employed,Home Renovation,2024-08-03 02:56:17,Branch
LA2024000393,42.0,427656.0,919105.0,19301,664.0,Student,Personal,2024-02-20 21:40:33,Mobile App
LA2024000394,22.0,939514.0,1093893.0,22972,389.0,Unemployed,Personal,2024-03-31 23:27:15,DSA Agent
LA2024000395,42.0,541525.0,1318114.0,27680,888.0,Salaried,Personal,2024-08-02 17:06:18,Website
LA2024000396,24.0,1016102.0,114938.0,2414,576.0,Salaried,Personal,2024-05-02 12:34:10,Call Center
LA2024000397,42.0,1616292.0,334830.0,7031,879.0,Salaried,Medical,2024-09-16 08:51:29,Mobile App
LA2024000398,58.0,1429947.0,456737.0,9591,894.0,Student,Vehicle,2024-01-03 03:35:01,Call Center
LA2024000399,41.0,938789.0,499969.0,10499,331.0,Unemployed,Vehicle,2024-07-13 21:29:57,Mobile App
LA2024000400,50.0,1762884.0,1497140.0,31440,604.0,Salaried,Education,2024-08-07 20:00:16,DSA Agent
LA2024000401,31.0,1767371.0,1177237.0,24722,553.0,Salaried,Home Renovation,2024-09-04 19:43:57,DSA Agent
LA2024000402,57.0,883204.0,514604.0,10807,599.0,Student,Business,2024-02-12 07:46:04,Branch
LA2024000403,52.0,1409780.0,1459148.0,30642,486.0,Unemployed,Medical,2024-09-22 17:31:13,Website
LA2024000404,57.0,714819.0,773995.0,16254,635.0,Student,Vehicle,2024-04-15 21:57:44,Mobile App
LA2024000405,49.0,1599764.0,776074.0,16298,595.0,Unemployed,Personal,2024-04-05 01:17:18,Website
LA2024000406,45.0,766425.0,678863.0,14256,411.0,Student,Vehicle,2024-04-05 23:54:49,DSA Agent
LA2024000407,40.0,576163.0,258651.0,5432,473.0,Salaried,Education,2024-06-21 07:41:19,DSA Agent
LA2024000408,57.0,370916.0,1404840.0,29502,388.0,Self-Employed,Education,2024-06-27 00:13:17,Mobile App
LA2024000409,54.0,1540352.0,70207.0,1474,807.0,Unemployed,Medical,2024-05-07 23:05:02,Mobile App
LA2024000410,35.0,639948.0,302703.0,6357,707.0,Student,Business,2024-01-20 04:18:53,Branch
LA2024000411,21.0,1491976.0,383001.0,8043,532.0,Salaried,Business,2024-09-23 09:21:15,Branch
LA2024000412,18.0,292638.0,454981.0,9555,537.0,Salaried,Home Renovation,2024-02-29 23:13:29,Call Center
LA2024000413,28.0,976457.0,241142.0,5064,347.0,Student,Business,2024-01-26 07:52:28,DSA Agent
LA2024000414,20.0,856025.0,76044.0,1597,474.0,Self-Employed,Vehicle,2024-06-10 07:02:20,Branch
LA2024000415,27.0,874052.0,1032605.0,21685,855.0,Student,Personal,2024-04-21 08:11:21,Branch
LA2024000416,22.0,426139.0,1455499.0,30565,318.0,Self-Employed,Personal,2024-06-15 04:52:31,DSA Agent
LA2024000417,60.0,271877.0,226657.0,4760,387.0,Self-Employed,Personal,2024-08-24 09:29:34,Branch
LA2024000418,22.0,721571.0,479976.0,10079,808.0,Student,Medical,2024-01-27 06:39:48,DSA Agent
LA2024000419,44.0,925884.0,784178.0,16468,612.0,Salaried,Education,2024-03-17 16:39:08,Mobile App
LA2024000420,33.0,1459403.0,1394878.0,29292,319.0,Self-Employed,Business,2024-05-19 11:23:00,Call Center
LA2024000421,25.0,913050.0,1056680.0,22190,594.0,Self-Employed,Medical,2024-07-31 16:53:51,Call Center
LA2024000422,48.0,555780.0,1160972.0,24380,750.0,Unemployed,Vehicle,2024-06-11 04:10:00,Branch
LA2024000423,59.0,583108.0,892619.0,18745,507.0,Student,Medical,2024-04-13 08:26:05,Branch
LA2024000424,51.0,1159626.0,654701.0,13749,529.0,Self-Employed,Education,2024-06-13 17:11:49,Branch
LA2024000425,59.0,868834.0,339674.0,7133,679.0,Self-Employed,Vehicle,2024-09-21 14:15:39,Call Center
LA2024000426,43.0,1636949.0,1303255.0,27368,659.0,Salaried,Education,2024-05-09 14:44:50,Mobile App
LA2024000427,46.0,875622.0,1215980.0,25536,842.0,Salaried,Education,2024-08-26 13:16:24,Website
LA2024000428,24.0,1085433.0,86396.0,1814,448.0,Self-Employed,Education,2024-07-29 14:06:59,DSA Agent
LA2024000429,54.0,255442.0,1087340.0,22834,465.0,Unemployed,Medical,2024-03-22 08:33:21,DSA Agent
LA2024000430,50.0,469757.0,172362.0,3620,393.0,Salaried,Medical,2024-03-08 08:46:48,Website
LA2024000431,28.0,1552775.0,1121526.0,23552,699.0,Salaried,Business,2024-07-26 22:51:04,Mobile App
LA2024000432,33.0,718864.0,1247633.0,26200,620.0,Student,Business,2024-02-26 00:28:06,Branch
LA2024000433,44.0,844669.0,240033.0,5041,508.0,Salaried,Business,2024-03-31 22:49:49,DSA Agent
LA2024000434,18.0,1124109.0,679062.0,14260,718.0,Unemployed,Business,2024-03-04 13:22:18,DSA Agent
LA2024000435,53.0,245462.0,229443.0,4818,526.0,Unemployed,Education,2024-06-12 17:13:52,Mobile App
LA2024000436,30.0,985908.0,872559.0,18324,417.0,Unemployed,Medical,2024-03-20 10:01:32,Mobile App
LA2024000437,21.0,721191.0,1394965.0,29294,624.0,Self-Employed,Medical,2024-06-26 18:57:19,Website
LA2024000438,32.0,395222.0,167260.0,3512,562.0,Self-Employed,Education,2024-09-09 09:47:25,Branch
LA2024000439,53.0,840256.0,626488.0,13156,543.0,Self-Employed,Education,2024-08-11 23:46:41,Mobile App
LA2024000440,29.0,887213.0,1461024.0,30682,567.0,Salaried,Business,2024-09-12 22:44:28,Mobile App
LA2024000441,41.0,457438.0,486375.0,10214,849.0,Student,Business,2024-01-07 14:26:29,Branch
LA2024000442,52.0,1046060.0,241714.0,5076,429.0,Unemployed,Personal,2024-05-02 23:21:00,Website
LA2024000443,19.0,1381197.0,758446.0,15927,465.0,Self-Employed,Education,2024-02-29 10:37:23,DSA Agent
LA2024000444,50.0,591098.0,787140.0,16530,639.0,Salaried,Vehicle,2024-09-04 19:47:15,Mobile App
LA2024000445,30.0,1744775.0,1011153.0,21234,328.0,Student,Education,2024-07-11 05:13:38,Call Center
LA2024000446,47.0,1160535.0,504919.0,10603,387.0,Self-Employed,Medical,2024-03-27 11:01:55,Mobile App
LA2024000447,26.0,1425586.0,1435653.0,30149,640.0,Unemployed,Vehicle,2024-06-01 03:37:50,Branch
LA2024000448,23.0,265764.0,805482.0,16915,606.0,Unemployed,Education,2024-06-12 11:12:01,Call Center
LA2024000449,51.0,1416324.0,465347.0,9772,692.0,Unemployed,Business,2024-05-13 19:31:15,DSA Agent
LA2024000450,52.0,705401.0,1442412.0,30291,368.0,Self-Employed,Medical,2024-05-08 01:48:08,Call Center
LA2024000451,60.0,1321736.0,1390972.0,29210,813.0,Unemployed,Business,2024-01-15 21:45:37,Mobile App
LA2024000452,47.0,1477056.0,773788.0,16250,591.0,Salaried,Business,2024-05-02 03:57:09,DSA Agent
LA2024000453,38.0,563158.0,86046.0,1807,393.0,Self-Employed,Education,2024-04-04 00:49:39,Mobile App
LA2024000454,26.0,577819.0,915557.0,19227,487.0,Self-Employed,Medical,2024-08-08 22:15:44,DSA Agent
LA2024000455,30.0,248205.0,855037.0,17956,436.0,Unemployed,Medical,2024-08-21 13:50:58,Website
LA2024000456,45.0,1148541.0,264902.0,5563,571.0,Student,Medical,2024-07-21 14:41:42,DSA Agent
