user_id,signup_month,last_active_month,status
53701,2023-10,2024-07,active
53702,2023-11,2025-02,active
53703,2026-02,2026-02,active
53704,2026-03,2026-03,active
53705,2024-09,2024-09,churned
53706,2023-07,2023-08,active
53707,2025-07,2025-08,active
53708,2024-09,2025-06,active
53709,2025-11,2026-03,active
53710,2024-03,2025-12,active
53711,2026-05,2026-05,active
53712,2025-10,2026-03,active
53713,2023-10,2025-05,active
53714,2025-06,2026-05,active
53715,2023-12,2024-07,active
53716,2024-03,2025-12,active
53717,2023-11,2026-04,active
53718,2025-04,2025-11,active
53719,2023-11,2026-01,active
53720,2025-03,2025-05,active
53721,2024-12,2026-03,active
53722,2025-07,2026-01,active
53723,2026-05,2026-05,churned
53724,2023-01,2023-10,active
53725,2026-05,2026-05,active
53726,2023-05,2023-07,active
53727,2024-10,2025-12,active
53728,2024-02,2025-02,active
53729,2025-03,2025-07,active
53730,2025-06,2025-10,active
53731,2025-12,2026-05,active
53732,2024-05,2025-03,active
53733,2026-03,2026-03,active
53734,2024-02,2024-09,active
53735,2023-09,2024-01,active
53736,2024-04,2025-09,churned
53737,2024-10,2026-02,active
53738,2025-04,2026-03,active
53739,2025-11,2026-03,active
53740,2023-10,2025-10,active
53741,2024-01,2025-01,active
53742,2026-03,2026-04,churned
53743,2024-07,2024-09,active
53744,2023-10,2025-03,active
53745,2026-05,2026-05,churned
53746,2024-07,2025-07,active
53747,2026-05,2026-05,active
53748,2026-02,2026-02,active
53749,2026-02,2026-04,active
53750,2024-12,2026-01,active
53751,2025-09,2025-12,active
53752,2026-04,2026-05,churned
53753,2023-12,2024-08,active
53754,2023-02,2023-12,active
53755,2024-02,2024-05,active
53756,2025-03,2025-07,active
53757,2024-11,2026-02,active
53758,2023-04,2026-03,active
53759,2024-11,2025-11,active
53760,2023-08,2025-05,active
53761,2024-09,2025-09,active
53762,2024-12,2025-08,active
53763,2025-03,2025-09,active
53764,2024-05,2025-08,active
53765,2024-05,2025-12,active
53766,2025-04,2025-09,active
53767,2025-07,2026-01,churned
53768,2025-10,2026-01,active
53769,2024-02,2024-09,active
53770,2024-06,2024-12,active
53771,2024-02,2024-04,active
53772,2024-10,2025-06,active
53773,2023-06,2025-07,active
53774,2024-06,2025-10,churned
53775,2023-08,2026-05,active
53776,2024-10,2024-10,active
53777,2025-11,2026-04,active
53778,2026-05,2026-05,churned
53779,2024-07,2026-01,active
53780,2023-03,2024-08,active
53781,2023-10,2024-07,active
53782,2023-05,2024-06,active
53783,2025-08,2026-02,active
53784,2026-05,2026-05,active
53785,2024-11,2026-03,active
53786,2023-08,2025-05,active
53787,2023-01,2024-10,active
53788,2026-05,2026-05,active
53789,2024-01,2025-07,active
53790,2023-05,2023-07,active
53791,2023-08,2025-04,active
53792,2023-11,2023-12,active
53793,2025-03,2026-05,active
53794,2026-01,2026-05,active
53795,2023-12,2025-03,active
53796,2025-05,2025-09,active
53797,2023-03,2025-07,active
53798,2023-01,2025-03,active
53799,2023-03,2025-06,active
53800,2026-02,2026-04,active
53801,2024-12,2025-04,active
53802,2025-10,2025-10,active
53803,2023-01,2023-12,active
53804,2023-01,2024-10,active
53805,2025-11,2026-01,active
53806,2023-05,2024-11,active
53807,2023-07,2024-04,active
53808,2024-10,2026-04,active
53809,2025-01,2025-07,churned
53810,2023-10,2026-01,active
53811,2024-07,2025-03,active
53812,2025-04,2025-10,active
53813,2024-07,2025-08,active
53814,2024-04,2024-10,active
53815,2023-03,2023-11,active
53816,2024-07,2025-03,active
53817,2025-09,2026-04,churned
53818,2025-02,2025-04,active
53819,2026-01,2026-03,active
53820,2023-06,2025-06,active
53821,2023-01,2025-05,active
53822,2024-11,2025-07,churned
53823,2023-08,2023-10,active
53824,2025-01,2025-01,active
53825,2026-02,2026-03,active
53826,2024-02,2025-12,active
53827,2024-11,2024-11,active
53828,2025-04,2026-04,active
53829,2023-07,2025-06,active
53830,2026-01,2026-01,active
53831,2023-09,2024-08,active
53832,2025-10,2025-11,active
53833,2025-04,2026-05,active
53834,2023-06,2025-01,active
53835,2025-06,2025-09,active
53836,2023-09,2024-06,active
53837,2025-01,2025-10,active
53838,2026-04,2026-04,active
53839,2026-04,2026-04,active
53840,2025-12,2025-12,active
53841,2024-09,2025-10,active
53842,2024-11,2025-11,active
53843,2024-01,2025-02,active
53844,2026-02,2026-02,active
53845,2024-08,2025-04,active
53846,2025-08,2026-04,active
53847,2024-03,2024-08,active
53848,2025-07,2025-08,active
53849,2023-10,2024-01,active
53850,2025-07,2026-03,active
53851,2023-02,2023-06,active
53852,2023-05,2025-02,active
53853,2024-03,2026-05,active
53854,2024-08,2025-10,active
53855,2025-06,2025-10,active
53856,2024-03,2024-08,active
53857,2023-01,2023-01,active
53858,2024-02,2024-06,active
53859,2024-07,2026-04,active
53860,2024-11,2025-01,active
53861,2025-03,2025-03,churned
53862,2023-11,2025-12,active
53863,2025-02,2025-08,active
53864,2025-02,2025-07,active
53865,2025-08,2026-03,active
53866,2024-10,2025-08,active
53867,2025-10,2026-05,active
53868,2023-10,2024-12,active
53869,2025-06,2026-02,active
53870,2023-02,2026-01,active
53871,2023-05,2024-10,active
53872,2025-12,2026-01,active
53873,2024-08,2026-05,active
53874,2025-02,2025-05,active
53875,2025-01,2025-01,active
53876,2025-05,2025-12,active
53877,2023-11,2026-05,churned
53878,2023-08,2023-10,active
53879,2023-02,2025-11,active
53880,2025-12,2026-04,active
53881,2023-10,2026-03,active
53882,2024-12,2025-07,active
53883,2024-07,2024-12,active
53884,2023-07,2024-12,active
53885,2024-05,2024-08,active
53886,2023-04,2025-12,active
53887,2023-08,2025-06,active
53888,2023-06,2024-11,active
53889,2025-10,2026-02,active
53890,2024-12,2025-12,active
53891,2026-02,2026-04,active
53892,2024-06,2026-02,active
53893,2023-09,2026-03,active
53894,2025-01,2026-05,churned
53895,2026-03,2026-04,active
53896,2024-10,2025-12,active
53897,2023-01,2024-01,active
53898,2024-01,2024-02,active
53899,2026-02,2026-03,active
53900,2024-10,2026-03,active
53901,2026-04,2026-04,active
53902,2024-09,2025-08,active
53903,2023-01,2023-08,active
53904,2025-12,2026-02,active
53905,2025-08,2025-09,active
53906,2025-06,2026-02,active
53907,2026-04,2026-05,active
53908,2023-09,2025-10,active
53909,2026-02,2026-04,active
53910,2023-10,2024-05,active
53911,2026-04,2026-05,active
53912,2023-08,2023-11,active
53913,2024-11,2025-06,churned
53914,2025-09,2026-01,active
53915,2023-04,2025-05,active
53916,2023-03,2023-06,active
53917,2025-11,2026-04,active
53918,2023-03,2024-08,churned
53919,2025-02,2026-04,active
53920,2026-03,2026-04,active
53921,2025-02,2025-10,active
53922,2024-08,2025-11,churned
53923,2024-06,2026-01,churned
53924,2025-03,2025-05,active
53925,2024-12,2025-09,active
53926,2024-09,2024-09,active
53927,2023-07,2024-11,active
53928,2025-04,2026-03,active
53929,2025-07,2026-04,active
53930,2025-06,2025-09,active
53931,2023-04,2024-06,active
53932,2025-05,2025-12,active
53933,2025-06,2025-10,churned
53934,2023-08,2024-02,active
53935,2025-11,2026-01,active
53936,2024-10,2025-06,churned
53937,2024-08,2025-07,active
53938,2025-06,2026-05,active
53939,2024-09,2025-08,active
53940,2024-11,2025-06,active
53941,2024-01,2025-08,active
53942,2026-03,2026-05,active
53943,2026-04,2026-04,active
53944,2023-06,2024-11,active
53945,2025-07,2025-09,active
53946,2023-01,2025-12,active
53947,2024-04,2026-02,active
53948,2026-04,2026-04,active
53949,2023-08,2024-07,churned
53950,2024-04,2024-11,active
53951,2023-10,2026-03,active
53952,2025-06,2025-06,active
53953,2024-08,2024-12,active
53954,2025-01,2025-06,active
53955,2026-03,2026-04,active
53956,2024-10,2025-02,active
53957,2025-07,2025-12,active
53958,2023-05,2025-08,active
53959,2023-09,2025-12,active
53960,2026-03,2026-03,active
53961,2025-12,2025-12,active
53962,2025-03,2025-04,active
53963,2024-04,2026-03,active
53964,2023-09,2025-06,active
53965,2025-11,2026-02,active
53966,2025-09,2026-04,active
53967,2023-10,2025-04,active
53968,2025-01,2025-05,active
53969,2025-02,2025-10,churned
53970,2024-08,2025-11,active
53971,2026-02,2026-02,active
53972,2023-06,2025-03,active
53973,2023-11,2025-02,active
53974,2023-04,2023-06,active
53975,2025-05,2025-08,active
53976,2025-03,2025-09,active
53977,2026-05,2026-05,churned
53978,2024-11,2025-05,active
53979,2023-07,2024-05,active
53980,2024-07,2025-09,churned
53981,2023-04,2024-07,active
53982,2025-04,2025-10,active
53983,2025-04,2026-03,active
53984,2025-12,2025-12,churned
53985,2024-02,2024-12,active
53986,2024-01,2024-03,active
53987,2023-03,2026-03,active
53988,2024-06,2024-10,active
53989,2024-08,2026-02,active
53990,2025-07,2025-09,active
53991,2025-07,2025-10,active
53992,2023-06,2025-03,active
53993,2023-12,2025-12,active
53994,2024-09,2024-12,active
53995,2024-02,2024-07,active
53996,2023-02,2026-01,active
53997,2025-11,2026-01,active
53998,2025-06,2025-08,active
53999,2024-10,2025-12,active
