last_login_days_ago,videos_watched,completion_pct,quiz_avg_score,enrolled_days,dropped
0.0,46.0,85.2,70.9,179.0,0
25.0,45.0,80.7,71.4,185.0,0
0.0,61.0,97.7,92.3,29.0,0
13.0,64.0,70.0,55.2,51.0,0
18.0,45.0,73.4,73.4,92.0,0
10.0,41.0,81.3,64.8,61.0,0
0.0,44.0,82.4,70.8,20.0,0
0.0,28.0,61.0,86.5,194.0,0
9.0,69.0,86.0,72.1,156.0,0
11.0,33.0,82.5,69.9,76.0,0
38.0,9.0,11.7,23.4,175.0,1
40.0,0.0,13.7,46.5,187.0,1
29.0,4.0,13.3,78.6,102.0,1
20.0,51.0,75.5,66.9,35.0,0
3.0,42.0,66.6,61.2,45.0,0
31.0,7.0,10.8,13.9,166.0,1
43.0,0.0,6.4,34.7,97.0,1
0.0,2.0,22.8,37.6,106.0,1
40.0,6.0,10.9,78.7,34.0,1
19.0,16.0,15.0,52.4,16.0,1
29.0,0.0,10.3,49.0,27.0,1
13.0,1.0,69.0,81.6,143.0,0
1.0,36.0,83.5,81.4,33.0,0
6.0,8.0,88.8,88.3,169.0,0
3.0,15.0,73.3,79.4,29.0,0
25.0,55.0,63.6,77.2,44.0,0
1.0,51.0,59.9,71.5,179.0,0
12.0,32.0,73.3,77.9,111.0,0
20.0,81.0,78.4,81.8,15.0,0
0.0,70.0,74.8,81.4,46.0,0
7.0,44.0,73.2,71.3,63.0,0
0.0,5.0,85.7,100.0,61.0,0
0.0,66.0,84.6,97.0,49.0,0
52.0,14.0,16.9,48.0,75.0,1
1.0,51.0,88.2,73.9,94.0,0
2.0,63.0,73.4,98.2,26.0,0
4.0,36.0,69.1,60.7,58.0,0
6.0,73.0,74.8,55.5,196.0,0
0.0,37.0,74.1,100.0,57.0,0
9.0,57.0,59.5,66.7,40.0,0
16.0,62.0,74.5,43.7,179.0,0
17.0,65.0,91.0,61.7,25.0,0
4.0,83.0,88.0,67.6,135.0,0
13.0,27.0,85.3,86.1,21.0,0
1.0,20.0,81.3,74.5,66.0,0
3.0,38.0,94.5,52.8,139.0,0
9.0,112.0,69.4,29.9,71.0,0
7.0,15.0,0.0,83.2,127.0,1
0.0,33.0,91.2,74.9,80.0,0
13.0,37.0,80.3,92.1,75.0,0
0.0,45.0,73.3,64.4,85.0,0
2.0,51.0,85.5,69.9,19.0,0
14.0,59.0,75.6,65.8,45.0,0
10.0,60.0,71.6,64.7,124.0,0
7.0,71.0,71.3,79.7,76.0,0
0.0,89.0,83.2,67.1,194.0,0
0.0,42.0,82.1,48.7,176.0,0
9.0,40.0,95.2,93.6,150.0,0
11.0,37.0,77.1,77.2,146.0,0
8.0,39.0,76.9,83.8,161.0,0
2.0,53.0,94.4,93.6,17.0,0
2.0,59.0,89.9,70.8,49.0,0
8.0,83.0,81.4,70.9,163.0,0
0.0,29.0,64.4,57.7,184.0,0
7.0,53.0,71.9,86.8,87.0,0
7.0,18.0,14.8,36.5,111.0,1
0.0,54.0,80.4,76.9,147.0,0
7.0,104.0,74.9,81.7,94.0,0
11.0,42.0,96.0,54.1,84.0,0
9.0,99.0,64.3,92.4,198.0,0
0.0,27.0,68.4,44.2,157.0,0
0.0,35.0,82.4,54.1,187.0,0
6.0,37.0,85.2,73.5,136.0,0
15.0,2.0,0.1,56.1,26.0,1
14.0,42.0,62.6,53.5,137.0,0
0.0,62.0,77.4,84.9,81.0,0
24.0,0.0,93.6,86.3,177.0,0
0.0,23.0,98.9,68.1,184.0,0
10.0,87.0,75.9,76.0,166.0,0
0.0,14.0,78.3,91.5,112.0,0
5.0,37.0,71.6,96.9,103.0,0
7.0,58.0,86.3,66.3,68.0,0
36.0,5.0,15.1,62.6,135.0,1
8.0,4.0,18.2,69.6,127.0,1
12.0,55.0,79.7,57.8,81.0,0
14.0,63.0,71.6,92.8,192.0,0
1.0,32.0,80.1,81.3,135.0,0
49.0,18.0,8.3,34.6,62.0,1
3.0,64.0,76.0,90.8,60.0,0
46.0,14.0,12.1,46.1,37.0,1
39.0,5.0,10.8,41.4,118.0,1
11.0,83.0,77.2,82.3,91.0,0
23.0,11.0,6.5,52.4,164.0,1
12.0,23.0,82.3,53.4,27.0,0
0.0,40.0,85.1,81.8,105.0,0
0.0,72.0,98.6,97.6,28.0,0
14.0,25.0,66.7,69.2,139.0,0
17.0,0.0,87.3,65.4,117.0,0
5.0,55.0,89.7,68.5,64.0,0
12.0,35.0,85.2,74.0,198.0,0
0.0,94.0,69.9,90.2,165.0,0
45.0,0.0,11.7,73.5,47.0,1
28.0,2.0,17.3,59.9,99.0,1
0.0,34.0,80.9,81.2,140.0,0
0.0,58.0,74.4,88.1,85.0,0
7.0,53.0,92.9,74.7,98.0,0
1.0,75.0,76.0,70.4,15.0,0
3.0,49.0,61.1,54.1,102.0,0
58.0,10.0,9.9,45.3,28.0,1
0.0,68.0,84.8,68.1,169.0,0
4.0,29.0,83.4,36.1,33.0,0
6.0,27.0,83.3,72.6,21.0,0
1.0,44.0,94.9,83.9,102.0,0
0.0,25.0,16.3,28.4,86.0,1
4.0,45.0,75.8,31.6,24.0,0
13.0,30.0,95.5,67.6,120.0,0
5.0,70.0,60.3,81.8,127.0,0
0.0,69.0,79.5,92.7,123.0,0
0.0,63.0,92.3,81.5,39.0,0
13.0,61.0,92.1,73.6,16.0,0
1.0,4.0,86.6,80.7,128.0,0
5.0,48.0,86.9,100.0,193.0,0
21.0,64.0,69.6,74.1,107.0,0
11.0,74.0,93.7,51.4,151.0,0
0.0,41.0,68.0,66.6,64.0,0
18.0,74.0,68.6,62.5,25.0,0
7.0,52.0,83.9,56.2,98.0,0
9.0,0.0,75.1,63.0,22.0,0
8.0,43.0,82.1,100.0,97.0,0
13.0,27.0,84.3,58.3,72.0,0
5.0,32.0,97.8,66.1,35.0,0
0.0,68.0,84.3,100.0,185.0,0
9.0,52.0,73.8,82.1,98.0,0
51.0,10.0,16.2,70.6,132.0,1
21.0,30.0,71.7,81.5,131.0,0
3.0,55.0,89.1,76.3,177.0,0
6.0,41.0,80.6,66.5,141.0,0
1.0,60.0,84.0,78.3,63.0,0
9.0,27.0,62.2,81.7,179.0,0
10.0,37.0,57.5,48.1,167.0,0
1.0,20.0,65.0,66.6,147.0,0
49.0,18.0,0.0,61.0,39.0,1
7.0,93.0,68.5,59.9,111.0,0
5.0,29.0,87.3,81.2,196.0,0
0.0,35.0,73.6,66.9,66.0,0
25.0,27.0,77.6,69.8,180.0,0
15.0,41.0,79.6,32.6,98.0,0
12.0,43.0,96.4,53.1,109.0,0
15.0,72.0,85.8,55.9,195.0,0
8.0,36.0,83.9,47.6,64.0,0
25.0,0.0,14.9,24.5,189.0,1
32.0,8.0,23.3,47.4,164.0,1
0.0,26.0,90.7,86.0,150.0,0
23.0,69.0,89.0,93.1,19.0,0
15.0,26.0,88.9,94.6,16.0,0
8.0,62.0,78.4,79.3,73.0,0
0.0,25.0,75.6,76.9,22.0,0
11.0,41.0,71.3,78.2,74.0,0
4.0,83.0,71.9,58.8,195.0,0
12.0,61.0,70.8,78.1,160.0,0
0.0,2.0,83.7,66.3,163.0,0
41.0,17.0,20.7,51.6,123.0,1
45.0,15.0,9.3,48.3,102.0,1
23.0,12.0,3.8,16.8,85.0,1
1.0,35.0,69.4,70.2,86.0,0
0.0,18.0,69.1,63.8,88.0,0
14.0,35.0,77.7,62.7,44.0,0
0.0,31.0,72.2,56.6,19.0,0
0.0,33.0,71.2,65.5,108.0,0
8.0,46.0,97.0,57.5,108.0,0
23.0,56.0,64.7,75.4,133.0,0
0.0,76.0,100.0,85.0,45.0,0
3.0,50.0,82.9,66.7,34.0,0
7.0,47.0,89.9,90.3,190.0,0
2.0,29.0,88.7,62.3,99.0,0
26.0,2.0,13.0,37.3,62.0,1
12.0,34.0,96.6,94.4,77.0,0
7.0,15.0,69.2,43.3,20.0,0
34.0,22.0,15.0,39.2,178.0,1
5.0,50.0,71.5,85.7,162.0,0
18.0,51.0,63.0,92.6,145.0,0
52.0,8.0,18.4,52.0,160.0,1
0.0,0.0,98.7,65.4,181.0,0
45.0,15.0,20.2,65.3,133.0,1
0.0,26.0,99.8,87.8,77.0,0
5.0,26.0,100.0,90.1,28.0,0
5.0,33.0,100.0,81.1,40.0,0
29.0,5.0,3.7,19.9,94.0,1
0.0,92.0,100.0,77.9,167.0,0
0.0,81.0,83.3,72.0,74.0,0
14.0,34.0,82.3,46.2,90.0,0
17.0,5.0,82.9,53.9,189.0,0
3.0,36.0,80.0,84.2,118.0,0
0.0,31.0,81.5,92.0,178.0,0
0.0,9.0,87.5,76.7,147.0,0
14.0,58.0,75.3,57.5,108.0,0
11.0,3.0,19.1,32.1,128.0,1
0.0,56.0,83.6,79.7,148.0,0
0.0,61.0,73.1,45.4,162.0,0
7.0,60.0,74.1,96.5,143.0,0
81.0,19.0,7.9,56.7,43.0,1
2.0,81.0,76.3,58.1,57.0,0
6.0,34.0,91.1,72.7,26.0,0
4.0,31.0,78.3,69.0,64.0,0
6.0,40.0,91.6,93.3,74.0,0
0.0,57.0,82.1,65.5,33.0,0
6.0,60.0,79.1,56.0,110.0,0
1.0,38.0,81.6,72.2,187.0,0
0.0,38.0,67.1,58.3,153.0,0
0.0,74.0,83.4,88.4,174.0,0
5.0,16.0,88.5,72.5,160.0,0
12.0,105.0,89.9,56.1,174.0,0
0.0,10.0,6.7,61.3,117.0,1
3.0,41.0,64.8,66.9,101.0,0
16.0,53.0,74.6,69.1,156.0,0
14.0,57.0,93.8,49.2,123.0,0
20.0,31.0,82.2,56.3,118.0,0
24.0,52.0,72.3,77.8,171.0,0
6.0,24.0,65.5,92.9,56.0,0
0.0,32.0,73.2,66.0,23.0,0
2.0,10.0,72.5,75.1,152.0,0
11.0,48.0,89.4,100.0,143.0,0
18.0,41.0,90.1,77.3,123.0,0
0.0,1.0,69.5,44.5,41.0,0
8.0,30.0,87.5,82.1,117.0,0
0.0,44.0,86.5,76.9,102.0,0
5.0,64.0,68.2,67.2,163.0,0
5.0,17.0,79.2,56.7,57.0,0
9.0,38.0,83.4,86.0,17.0,0
22.0,21.0,81.6,33.0,138.0,0
21.0,2.0,14.1,60.1,54.0,1
25.0,11.0,13.2,47.0,77.0,1
1.0,56.0,86.4,63.1,140.0,0
4.0,37.0,95.8,72.1,77.0,0
0.0,8.0,73.3,55.0,51.0,0
7.0,43.0,74.5,82.0,14.0,0
0.0,19.0,77.9,100.0,46.0,0
16.0,0.0,2.7,60.0,11.0,1
5.0,85.0,81.0,80.0,190.0,0
0.0,59.0,86.0,76.2,69.0,0
3.0,31.0,68.7,76.9,187.0,0
15.0,45.0,84.0,66.9,81.0,0
16.0,51.0,72.6,74.0,99.0,0
2.0,69.0,78.6,77.1,33.0,0
10.0,41.0,97.1,86.0,29.0,0
0.0,54.0,66.0,84.9,54.0,0
4.0,8.0,77.2,93.2,159.0,0
64.0,7.0,17.8,87.9,191.0,1
18.0,26.0,81.5,76.7,158.0,0
16.0,46.0,90.5,71.6,66.0,0
8.0,22.0,81.7,86.8,78.0,0
0.0,54.0,78.8,50.5,55.0,0
17.0,59.0,93.3,90.4,153.0,0
3.0,40.0,83.3,78.7,170.0,0
10.0,26.0,88.2,92.0,26.0,0
5.0,58.0,87.2,74.7,36.0,0
20.0,4.0,7.3,62.7,96.0,1
1.0,87.0,79.2,64.1,185.0,0
13.0,54.0,69.2,67.9,19.0,0
5.0,51.0,71.7,43.5,58.0,0
11.0,16.0,94.7,71.5,177.0,0
19.0,74.0,76.3,66.0,99.0,0
0.0,0.0,98.9,75.3,76.0,0
5.0,71.0,65.9,63.4,166.0,0
31.0,5.0,14.7,51.3,42.0,1
10.0,0.0,87.6,71.9,42.0,0
27.0,6.0,16.2,45.9,37.0,1
2.0,42.0,83.1,74.7,168.0,0
11.0,3.0,11.3,24.6,30.0,1
8.0,39.0,78.6,87.4,132.0,0
0.0,45.0,77.0,60.6,30.0,0
19.0,1.0,20.2,18.3,143.0,1
0.0,13.0,86.4,90.3,100.0,0
12.0,54.0,96.1,80.1,60.0,0
0.0,37.0,78.0,59.4,42.0,0
1.0,80.0,76.1,61.4,138.0,0
0.0,64.0,74.8,74.4,154.0,0
4.0,66.0,94.7,86.8,120.0,0
42.0,2.0,0.0,46.9,106.0,1
13.0,61.0,61.0,51.6,105.0,0
2.0,42.0,60.6,45.3,175.0,0
2.0,0.0,71.7,61.7,81.0,0
13.0,50.0,82.3,61.4,166.0,0
0.0,83.0,79.7,57.2,31.0,0
6.0,65.0,85.1,95.1,150.0,0
1.0,34.0,78.2,50.4,191.0,0
5.0,46.0,94.0,62.8,42.0,0
12.0,33.0,87.7,100.0,48.0,0
1.0,52.0,80.8,61.9,97.0,0
19.0,8.0,18.3,51.1,126.0,1
56.0,0.0,19.6,46.1,184.0,1
25.0,8.0,18.9,49.1,103.0,1
5.0,51.0,81.4,79.8,155.0,0
15.0,27.0,86.0,63.9,81.0,0
29.0,1.0,18.4,44.6,113.0,1
49.0,3.0,14.7,56.3,52.0,1
0.0,76.0,84.0,70.7,114.0,0
23.0,34.0,84.8,79.6,180.0,0
0.0,49.0,91.9,100.0,75.0,0
11.0,11.0,87.6,65.9,174.0,0
0.0,18.0,79.4,91.9,170.0,0
4.0,39.0,86.7,88.0,126.0,0
0.0,38.0,78.0,62.9,181.0,0
0.0,50.0,81.5,74.4,169.0,0
16.0,89.0,87.9,74.6,139.0,0
0.0,1.0,79.5,53.2,185.0,0
0.0,67.0,83.6,70.2,199.0,0
0.0,56.0,89.6,61.4,70.0,0
15.0,31.0,87.1,70.5,158.0,0
14.0,35.0,92.3,71.5,99.0,0
16.0,70.0,100.0,73.2,166.0,0
26.0,5.0,24.4,87.1,37.0,1
17.0,38.0,75.4,58.1,105.0,0
0.0,22.0,85.1,47.4,119.0,0
0.0,27.0,84.7,87.9,99.0,0
0.0,18.0,86.1,74.3,188.0,0
1.0,64.0,95.0,89.3,79.0,0
5.0,28.0,63.2,71.6,124.0,0
0.0,19.0,95.1,73.7,102.0,0
8.0,49.0,98.5,69.8,107.0,0
0.0,27.0,85.7,68.4,123.0,0
8.0,79.0,85.9,77.5,117.0,0
0.0,46.0,77.6,69.4,112.0,0
1.0,50.0,80.1,88.4,185.0,0
1.0,50.0,87.0,94.7,48.0,0
14.0,58.0,86.3,93.5,36.0,0
10.0,61.0,87.2,97.1,93.0,0
5.0,46.0,86.3,56.8,170.0,0
19.0,0.0,10.9,53.3,104.0,1
12.0,42.0,87.9,75.3,78.0,0
38.0,23.0,11.9,36.8,112.0,1
19.0,7.0,20.9,85.2,192.0,1
0.0,0.0,98.6,68.3,20.0,0
0.0,18.0,79.7,40.9,128.0,0
10.0,2.0,95.0,82.3,148.0,0
2.0,34.0,70.8,70.9,80.0,0
0.0,28.0,79.7,66.2,193.0,0
0.0,47.0,73.6,94.0,116.0,0
7.0,61.0,93.8,74.1,45.0,0
0.0,51.0,96.4,60.1,91.0,0
6.0,55.0,79.0,73.7,174.0,0
7.0,66.0,91.7,99.7,176.0,0
2.0,38.0,96.5,72.0,48.0,0
11.0,2.0,15.7,45.6,77.0,1
50.0,2.0,9.4,45.1,20.0,1
0.0,56.0,87.3,81.4,30.0,0
7.0,49.0,71.6,77.1,151.0,0
12.0,60.0,81.1,74.0,111.0,0
78.0,0.0,14.7,42.3,173.0,1
16.0,50.0,75.0,69.8,12.0,0
43.0,13.0,5.2,75.8,170.0,1
27.0,6.0,15.8,61.2,129.0,1
2.0,19.0,78.4,50.6,26.0,0
32.0,62.0,82.2,51.1,136.0,0
12.0,0.0,9.3,63.1,11.0,1
12.0,82.0,85.5,66.4,190.0,0
11.0,10.0,87.1,58.2,178.0,0
7.0,45.0,96.0,92.0,72.0,0
20.0,12.0,18.3,23.2,58.0,1
0.0,22.0,69.5,87.3,19.0,0
8.0,59.0,97.7,51.8,51.0,0
9.0,38.0,81.4,80.2,118.0,0
14.0,74.0,88.9,88.7,170.0,0
58.0,0.0,10.9,68.5,42.0,1
0.0,36.0,83.9,67.2,65.0,0
0.0,89.0,69.0,69.6,59.0,0
10.0,15.0,80.6,79.0,103.0,0
10.0,28.0,73.5,74.8,13.0,0
0.0,0.0,71.2,90.3,185.0,0
21.0,35.0,77.0,59.8,44.0,0
8.0,60.0,57.1,88.4,141.0,0
7.0,54.0,68.4,78.3,105.0,0
4.0,48.0,87.8,76.9,92.0,0
13.0,26.0,83.5,71.2,55.0,0
9.0,41.0,69.3,89.9,105.0,0
21.0,36.0,85.5,60.6,105.0,0
0.0,45.0,71.2,56.7,72.0,0
0.0,49.0,87.2,74.3,97.0,0
0.0,37.0,78.8,63.6,172.0,0
10.0,46.0,76.7,78.3,114.0,0
3.0,43.0,79.1,100.0,115.0,0
16.0,30.0,100.0,75.1,95.0,0
3.0,47.0,72.4,76.9,165.0,0
15.0,17.0,82.3,97.6,111.0,0
0.0,49.0,87.8,79.7,199.0,0
69.0,11.0,17.5,70.0,50.0,1
17.0,44.0,64.1,69.8,99.0,0
1.0,55.0,74.0,73.1,197.0,0
10.0,25.0,87.6,63.9,14.0,0
8.0,68.0,76.6,80.7,176.0,0
10.0,84.0,77.7,81.1,179.0,0
16.0,31.0,89.1,84.6,90.0,0
14.0,42.0,71.9,80.3,55.0,0
10.0,72.0,79.1,71.8,182.0,0
11.0,5.0,64.9,82.2,58.0,0
0.0,46.0,83.2,96.0,136.0,0
6.0,38.0,82.3,75.9,74.0,0
0.0,65.0,88.0,54.0,10.0,0
6.0,40.0,68.5,59.1,193.0,0
15.0,55.0,78.1,77.6,81.0,0
40.0,3.0,5.2,32.8,132.0,1
0.0,66.0,77.5,66.4,102.0,0
0.0,20.0,94.8,66.0,150.0,0
11.0,64.0,76.8,79.9,20.0,0
2.0,47.0,66.3,97.8,35.0,0
12.0,0.0,73.2,51.6,182.0,0
0.0,46.0,63.9,89.3,81.0,0
9.0,58.0,67.0,88.7,70.0,0
9.0,18.0,86.7,78.0,55.0,0
12.0,26.0,65.5,70.9,145.0,0
1.0,47.0,83.1,85.4,13.0,0
12.0,34.0,80.3,74.9,155.0,0
18.0,52.0,74.7,71.6,134.0,0
0.0,40.0,82.3,46.9,129.0,0
6.0,16.0,70.6,80.9,12.0,0
0.0,96.0,88.4,94.9,41.0,0
0.0,38.0,73.0,53.1,175.0,0
0.0,48.0,76.1,60.7,184.0,0
5.0,84.0,74.9,66.9,134.0,0
9.0,64.0,86.9,69.8,21.0,0
13.0,57.0,85.4,63.2,111.0,0
8.0,68.0,53.8,93.0,116.0,0
17.0,8.0,15.0,21.4,94.0,1
0.0,57.0,62.6,77.3,160.0,0
14.0,57.0,76.6,64.0,92.0,0
0.0,41.0,78.9,76.4,132.0,0
18.0,69.0,76.5,57.1,69.0,0
23.0,0.0,8.8,36.2,145.0,1
12.0,0.0,87.2,82.1,137.0,0
24.0,64.0,72.3,83.8,154.0,0
0.0,28.0,71.9,82.3,125.0,0
12.0,50.0,79.6,66.9,164.0,0
7.0,8.0,64.6,75.9,69.0,0
8.0,32.0,75.2,68.7,31.0,0
0.0,37.0,93.5,87.1,190.0,0
9.0,57.0,64.9,80.2,169.0,0
9.0,32.0,76.6,98.8,82.0,0
80.0,6.0,10.2,63.9,143.0,1
5.0,34.0,100.0,61.1,147.0,0
58.0,19.0,12.4,64.0,54.0,1
3.0,59.0,75.2,76.3,94.0,0
14.0,48.0,69.7,39.0,25.0,0
14.0,28.0,80.1,67.9,31.0,0
12.0,51.0,82.7,65.2,169.0,0
14.0,85.0,71.1,61.9,182.0,0
14.0,71.0,89.9,76.0,64.0,0
1.0,3.0,82.7,58.4,161.0,0
9.0,99.0,88.5,50.2,107.0,0
15.0,71.0,76.7,81.3,43.0,0
0.0,80.0,82.4,68.4,60.0,0
40.0,5.0,16.2,48.3,92.0,1
28.0,0.0,14.6,50.7,190.0,1
0.0,58.0,81.2,81.9,171.0,0
0.0,20.0,80.1,77.1,113.0,0
2.0,57.0,75.4,82.6,149.0,0
18.0,81.0,74.8,99.3,144.0,0
3.0,38.0,82.4,78.9,134.0,0
12.0,12.0,9.9,29.4,194.0,1
7.0,60.0,73.2,75.6,165.0,0
4.0,4.0,81.3,45.5,17.0,0
0.0,26.0,81.8,71.9,70.0,0
1.0,69.0,83.6,94.1,21.0,0
15.0,22.0,62.9,81.2,170.0,0
0.0,69.0,70.8,66.7,24.0,0
0.0,58.0,66.3,79.5,182.0,0
10.0,52.0,80.3,57.3,56.0,0
1.0,32.0,71.0,84.3,21.0,0
18.0,52.0,75.0,66.7,71.0,0
15.0,0.0,9.9,78.0,183.0,1
5.0,36.0,76.0,58.7,78.0,0
12.0,58.0,68.8,77.2,193.0,0
0.0,89.0,87.6,37.9,172.0,0
9.0,51.0,84.8,67.5,83.0,0
3.0,34.0,81.5,62.5,82.0,0
14.0,34.0,77.0,63.0,179.0,0
1.0,0.0,59.6,22.4,121.0,0
7.0,18.0,75.4,63.6,20.0,0
3.0,52.0,72.4,77.9,126.0,0
9.0,66.0,82.5,60.5,142.0,0
4.0,36.0,86.2,80.9,51.0,0
8.0,66.0,83.2,87.4,98.0,0
20.0,65.0,92.6,78.3,73.0,0
4.0,28.0,74.3,79.7,102.0,0
9.0,32.0,73.9,77.9,145.0,0
24.0,15.0,90.4,82.1,183.0,0
9.0,61.0,81.7,63.8,186.0,0
0.0,45.0,77.5,61.0,128.0,0
1.0,65.0,98.5,61.4,84.0,0
0.0,44.0,85.8,83.9,180.0,0
13.0,24.0,78.1,61.2,106.0,0
35.0,0.0,13.0,40.3,44.0,1
15.0,1.0,93.3,67.4,48.0,0
11.0,38.0,82.1,76.5,146.0,0
11.0,28.0,80.2,83.2,111.0,0
0.0,79.0,86.8,83.2,54.0,0
10.0,83.0,88.8,47.0,96.0,0
17.0,54.0,85.5,79.0,40.0,0
35.0,3.0,13.3,53.3,180.0,1
3.0,83.0,84.5,76.4,175.0,0
9.0,30.0,85.5,68.7,192.0,0
7.0,15.0,72.7,61.8,122.0,0
17.0,1.0,98.1,88.3,81.0,0
12.0,47.0,67.7,70.7,37.0,0
14.0,5.0,14.3,44.5,117.0,1
41.0,23.0,25.8,49.6,112.0,1
12.0,32.0,79.0,73.7,95.0,0
6.0,17.0,74.3,63.4,133.0,0
3.0,70.0,81.4,73.6,83.0,0
14.0,64.0,83.4,87.7,180.0,0
0.0,82.0,70.4,71.9,184.0,0
5.0,8.0,79.7,77.0,46.0,0
0.0,3.0,93.9,98.3,16.0,0
12.0,79.0,66.9,55.9,45.0,0
16.0,0.0,71.5,59.9,61.0,0
0.0,18.0,88.6,78.5,146.0,0
5.0,46.0,80.8,48.3,52.0,0
2.0,16.0,81.5,81.6,86.0,0
8.0,4.0,16.2,45.1,91.0,1
17.0,20.0,72.1,67.2,145.0,0
2.0,73.0,74.8,86.7,100.0,0
0.0,61.0,73.6,55.1,47.0,0
15.0,51.0,76.5,44.1,167.0,0
6.0,37.0,93.4,42.2,131.0,0
6.0,22.0,63.0,78.2,161.0,0
14.0,42.0,68.1,86.6,48.0,0
3.0,18.0,66.3,57.9,189.0,0
1.0,87.0,94.0,89.9,89.0,0
3.0,52.0,73.9,72.9,103.0,0
10.0,26.0,76.7,74.5,182.0,0
13.0,79.0,63.9,87.7,130.0,0
19.0,44.0,77.4,47.1,52.0,0
9.0,76.0,88.7,83.5,141.0,0
46.0,12.0,17.6,17.3,51.0,1
13.0,55.0,78.9,49.4,84.0,0
44.0,8.0,14.8,75.0,143.0,1
17.0,32.0,76.7,82.4,142.0,0
8.0,124.0,81.5,83.3,55.0,0
4.0,33.0,70.1,86.5,18.0,0
43.0,17.0,4.9,44.1,115.0,1
11.0,35.0,88.9,67.5,14.0,0
4.0,24.0,74.7,80.6,119.0,0
5.0,60.0,87.3,70.8,89.0,0
2.0,4.0,5.5,20.2,174.0,1
3.0,27.0,91.5,71.9,190.0,0
1.0,52.0,100.0,72.1,20.0,0
35.0,15.0,8.0,40.7,177.0,1
4.0,49.0,87.7,86.5,186.0,0
0.0,44.0,93.0,80.2,124.0,0
3.0,19.0,70.3,67.2,138.0,0
22.0,16.0,0.0,44.9,43.0,1
0.0,70.0,74.1,87.7,173.0,0
14.0,24.0,78.7,75.7,12.0,0
0.0,55.0,76.4,67.0,95.0,0
8.0,34.0,78.0,48.0,192.0,0
0.0,5.0,2.7,58.3,36.0,1
0.0,64.0,61.0,83.3,88.0,0
0.0,73.0,70.3,54.1,173.0,0
9.0,24.0,86.7,95.0,196.0,0
9.0,15.0,85.5,76.7,88.0,0
0.0,4.0,69.4,94.0,38.0,0
15.0,104.0,85.6,71.8,113.0,0
0.0,65.0,93.3,40.0,141.0,0
9.0,72.0,79.5,67.0,85.0,0
0.0,13.0,69.9,62.9,150.0,0
2.0,59.0,88.7,60.0,24.0,0
0.0,7.0,97.2,80.0,38.0,0
2.0,55.0,71.1,59.2,51.0,0
4.0,45.0,80.4,51.1,63.0,0
0.0,38.0,90.9,63.2,191.0,0
9.0,33.0,81.2,85.2,126.0,0
10.0,71.0,62.5,68.7,123.0,0
28.0,33.0,84.4,59.0,162.0,0
13.0,75.0,70.2,66.5,106.0,0
15.0,44.0,67.3,88.9,115.0,0
51.0,6.0,5.9,72.9,17.0,1
19.0,12.0,9.1,73.2,160.0,1
4.0,55.0,71.7,79.6,176.0,0
20.0,50.0,83.3,47.7,124.0,0
26.0,92.0,85.8,70.6,196.0,0
0.0,70.0,81.6,87.5,149.0,0
1.0,0.0,83.0,39.6,22.0,0
10.0,40.0,83.8,43.2,32.0,0
4.0,78.0,81.4,56.2,149.0,0
5.0,27.0,72.4,61.2,148.0,0
11.0,45.0,71.5,72.9,192.0,0
18.0,3.0,5.7,33.3,81.0,1
74.0,2.0,8.2,3.5,186.0,1
21.0,22.0,84.3,100.0,136.0,0
45.0,6.0,1.1,74.3,134.0,1
15.0,56.0,83.4,51.2,132.0,0
0.0,53.0,71.9,65.9,113.0,0
19.0,56.0,58.2,80.5,20.0,0
17.0,52.0,72.3,74.6,23.0,0
11.0,42.0,66.6,83.4,105.0,0
0.0,57.0,72.7,68.2,113.0,0
13.0,12.0,9.4,38.9,154.0,1
3.0,40.0,80.8,100.0,175.0,0
12.0,44.0,98.6,66.4,97.0,0
9.0,33.0,84.8,72.2,38.0,0
17.0,29.0,99.1,79.1,132.0,0
19.0,57.0,87.2,100.0,39.0,0
0.0,16.0,90.9,85.2,88.0,0
10.0,60.0,76.4,73.9,164.0,0
10.0,39.0,69.3,65.5,165.0,0
5.0,43.0,75.5,92.6,194.0,0
14.0,41.0,79.9,71.1,120.0,0
10.0,56.0,73.7,95.2,25.0,0
1.0,78.0,70.0,68.4,180.0,0
5.0,85.0,84.2,63.4,38.0,0
3.0,68.0,69.9,50.5,88.0,0
0.0,47.0,64.7,80.1,85.0,0
26.0,4.0,21.6,71.9,133.0,1
44.0,16.0,2.2,51.8,188.0,1
10.0,58.0,70.1,50.8,127.0,0
17.0,54.0,77.7,45.0,26.0,0
54.0,18.0,8.1,51.8,39.0,1
14.0,32.0,85.7,86.7,17.0,0
7.0,51.0,73.4,70.6,73.0,0
63.0,5.0,12.9,47.2,185.0,1
22.0,66.0,74.2,77.2,19.0,0
0.0,82.0,86.6,82.6,91.0,0
6.0,42.0,88.9,96.0,142.0,0
0.0,20.0,83.5,61.8,119.0,0
19.0,63.0,92.0,74.7,150.0,0
8.0,73.0,97.3,43.1,76.0,0
26.0,73.0,75.2,92.9,184.0,0
6.0,55.0,94.9,67.3,130.0,0
0.0,89.0,77.4,73.2,24.0,0
71.0,0.0,8.6,60.4,110.0,1
17.0,0.0,14.5,17.2,112.0,1
0.0,19.0,60.2,83.7,13.0,0
3.0,0.0,70.3,80.9,63.0,0
16.0,19.0,67.8,64.1,43.0,0
14.0,32.0,62.2,98.4,196.0,0
